armRegionName,serviceFamily,serviceName,skuName,armSkuName,retailPrice,priceType,reservationTerm,unitOfMeasure,currencyCode
koreacentral,Compute,Virtual Machines,FX16-8ms v2,Standard_FX16-8ms_v2,2.568,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16-8ms v2,Standard_FX16-8ms_v2,12823.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16-8ms v2,Standard_FX16-8ms_v2,18222.0,,3 Years,1 Hour,USD
koreacentral,Compute,Azure App Service,I3mv2,App_Service_I3_mv2_windows,2.816,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I3mv2,App_Service_I3_mv2_windows,17168.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,I3mv2,App_Service_I3_mv2_windows,42973.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D96ls v6,Standard_D96ls_v6,4.838,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D96ls v6,Standard_D96ls_v6,26278.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D96ls v6,Standard_D96ls_v6,49590.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8d v4 Spot,Standard_D8d_v4,0.079619,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16s v3 Low Priority,Standard_D16s_v3,0.688,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16s v3 Low Priority,Standard_D16s_v3,0.197,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ls v5 Spot,Standard_D32ls_v5,0.219955,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,Ddsv4 Type 2,Ddsv4_Type2,5.81,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,Ddsv4 Type 2,Ddsv4_Type2,30029.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,Ddsv4 Type 2,Ddsv4_Type2,58023.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC64asT4 v3 Spot,Standard_NC64as_T4_v3,1.55237,,,1 Hour,USD
koreacentral,Compute,Cloud Services,D48 v3,Standard_D48_v3,5.16,,,1 Hour,USD
koreacentral,Compute,Cloud Services,D48 v3,Standard_D48_v3,2.952,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32s v6,Standard_D32s_v6,1.982,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32s v6,Standard_D32s_v6,10767.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32s v6,Standard_D32s_v6,20318.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8ls v6,Standard_D8ls_v6,0.771,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8ls v6,Standard_D8ls_v6,0.403,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16-4ms v2,Standard_FX16-4ms_v2,2.568,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16-4ms v2,Standard_FX16-4ms_v2,12823.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16-4ms v2,Standard_FX16-4ms_v2,18222.0,,3 Years,1 Hour,USD
koreacentral,Compute,Cloud Services,A8m v2,Standard_A8m_v2,0.909,,,1 Hour,USD
koreacentral,Compute,Cloud Services,A8m v2,Standard_A8m_v2,0.541,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64as v4 Spot,Standard_D64as_v4,0.962304,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64as v4 Spot,Standard_D64as_v4,0.540723,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ds v4 Spot,Standard_D64ds_v4,0.636954,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HC44rs Low Priority,Standard_HC44rs,2.52,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HC44rs Low Priority,Standard_HC44rs,0.855,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,Fsv2 Type4,Fsv2_Type4,5.069,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,Fsv2 Type4,Fsv2_Type4,26198.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,Fsv2 Type4,Fsv2_Type4,47955.0,,3 Years,1 Hour,USD
koreacentral,Compute,Cloud Services,A4 v2,Standard_A4_v2,0.356,,,1 Hour,USD
koreacentral,Compute,Cloud Services,A4 v2,Standard_A4_v2,0.214,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32d v4,Standard_D32d_v4,2.224,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32d v4,Standard_D32d_v4,11340.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32d v4,Standard_D32d_v4,21976.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ds v6 Spot,Standard_D2ds_v6,0.035084,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ds v6 Spot,Standard_D2ds_v6,0.02191,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC24rs v3 Low Priority,Standard_NC24rs_v3,7.893,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC24rs v3 Low Priority,Standard_NC24rs_v3,3.726,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2 v4 Spot,Standard_D2_v4,0.030072,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2 v4 Spot,Standard_D2_v4,0.016898,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24ms v2 Spot,Standard_FX24ms_v2,0.61632,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F4ams v6 Spot,Standard_F4ams_v6,0.063151,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64lds v5 Spot,Standard_D64lds_v5,0.504064,,,1 Hour,USD
koreacentral,Compute,Cloud Services,E2 v3,Standard_E2_v3,0.252,,,1 Hour,USD
koreacentral,Compute,Cloud Services,E2 v3,Standard_E2_v3,0.16,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV16as v4,Standard_NV16as_v4,1.994,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV16as v4,Standard_NV16as_v4,1.258,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16als v6 Spot,Standard_F16als_v6,0.27609,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16als v6 Spot,Standard_F16als_v6,0.170694,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2as v4 Low Priority,Standard_D2as_v4,0.0236,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV32as v4 Low Priority,Standard_NV32as_v4,0.503,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48alds v6 Low Priority,Standard_D48alds_v6,2.01,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48alds v6 Low Priority,Standard_D48alds_v6,0.564,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16s v6,Standard_D16s_v6,1.727,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16s v6,Standard_D16s_v6,0.991,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX12-6mds v2 Spot,Standard_FX12-6mds_v2,0.38096,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ls v5 Low Priority,Standard_D48ls_v5,1.805,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ls v5 Low Priority,Standard_D48ls_v5,0.461,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-48rs,Standard_HX176-48rs,19.76,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-48rs,Standard_HX176-48rs,11.664,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16als v6,Standard_F16als_v6,1.192,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16als v6,Standard_F16als_v6,6474.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16als v6,Standard_F16als_v6,12217.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ads v6 Low Priority,Standard_D64ads_v6,0.9,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,DC8adsv6 Low Priority,Standard_DC8ads_v6,0.372,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,DC8adsv6 Low Priority,Standard_DC8ads_v6,0.112,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P3mv3,Azure_App_Service_Premium_v3_Plan_Linux_P3mv3,0.8688,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P3mv3,Azure_App_Service_Premium_v3_Plan_Linux_P3mv3,0.6334,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P3mv3,Azure_App_Service_Premium_v3_Plan_Linux_P3mv3,4947.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,P3mv3,Azure_App_Service_Premium_v3_Plan_Linux_P3mv3,10274.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64a v4 Spot,Standard_D64a_v4,0.540723,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2d v4 Low Priority,Standard_D2d_v4,0.0924,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2d v4 Low Priority,Standard_D2d_v4,0.0278,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F4,Standard_F4,0.204,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F4,Standard_F4,1388.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,F4,Standard_F4,2988.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64lds v5,Standard_D64lds_v5,6.464,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64lds v5,Standard_D64lds_v5,3.52,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64 v3,Standard_D64_v3,6.88,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64 v3,Standard_D64_v3,3.936,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4a v4,Standard_D4a_v4,0.42,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4a v4,Standard_D4a_v4,0.236,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48s v2 Low Priority,Standard_F48s_v2,0.461,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC40adsH100v5 Low Priority,Standard_NC40ads_H100_v5,1.885,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4ls v6 Spot,Standard_D4ls_v6,0.055275,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4ls v6 Spot,Standard_D4ls_v6,0.028926,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2s v2,Standard_F2s_v2,0.096,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2s v2,Standard_F2s_v2,494.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2s v2,Standard_F2s_v2,910.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX96ms v2,Standard_FX96ms_v2,15.409,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX96ms v2,Standard_FX96ms_v2,76938.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX96ms v2,Standard_FX96ms_v2,109333.0,,3 Years,1 Hour,USD
koreacentral,Compute,Azure App Service,I4mv2,App_Service_I4_mv2_linux,4.344,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I4mv2,App_Service_I4_mv2_linux,24738.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,I4mv2,App_Service_I4_mv2_linux,51372.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16s v3,Standard_D16s_v3,0.984,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16s v3,Standard_D16s_v3,4808.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16s v3,Standard_D16s_v3,9881.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16,Standard_F16,0.816,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16,Standard_F16,5542.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16,Standard_F16,11983.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8d v4 Spot,Standard_D8d_v4,0.132317,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8d v4 Spot,Standard_D8d_v4,0.079619,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8s v6,Standard_D8s_v6,0.864,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8s v6,Standard_D8s_v6,0.496,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16ams v6,Standard_F16ams_v6,2.501,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16ams v6,Standard_F16ams_v6,1.765,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ds v4 Spot,Standard_D48ds_v4,0.793901,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ds v4 Spot,Standard_D48ds_v4,0.477715,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4as v6 Low Priority,Standard_D4as_v6,0.163,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4as v6 Low Priority,Standard_D4as_v6,0.0447,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV8as v4 Spot,Standard_NV8as_v4,0.153538,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV8as v4 Spot,Standard_NV8as_v4,0.096866,,,1 Hour,USD
koreacentral,Compute,Azure App Service,Redemption Fee,Redemption Fee,80.0,,,1/Year,USD
koreacentral,Compute,Virtual Machines,D64s v4 Low Priority,Standard_D64s_v4,0.755,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2s v4 Spot,Standard_D2s_v4,0.030072,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2s v4 Spot,Standard_D2s_v4,0.016898,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8as v4,Standard_D8as_v4,0.84,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8as v4,Standard_D8as_v4,0.472,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ls v5 Low Priority,Standard_D48ls_v5,0.461,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F8als v6 Spot,Standard_F8als_v6,0.085347,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2lds v6,Standard_D2lds_v6,0.217,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2lds v6,Standard_D2lds_v6,0.125,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F64s v2,Standard_F64s_v2,3.072,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F64s v2,Standard_F64s_v2,15824.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,F64s v2,Standard_F64s_v2,29128.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2as v6 Spot,Standard_D2as_v6,0.029213,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2as v6 Spot,Standard_D2as_v6,0.016038,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ds v4 Low Priority,Standard_D64ds_v4,2.957,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ds v4 Low Priority,Standard_D64ds_v4,0.89,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16as v6 Spot,Standard_D16as_v6,0.128021,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,ND96isrH100v5 Spot,Standard_ND96isr_H100_v5,44.9434,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,ND96isrH100v5 Spot,Standard_ND96isr_H100_v5,43.496276,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2alds v6 Spot,Standard_D2alds_v6,0.016754,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D128s v6,Standard_D128s_v6,7.93,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D128s v6,Standard_D128s_v6,43067.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D128s v6,Standard_D128s_v6,81272.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16as v6,Standard_D16as_v6,0.894,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16as v6,Standard_D16as_v6,4623.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16as v6,Standard_D16as_v6,8932.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F8as v6,Standard_F8as_v6,1.042,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F8as v6,Standard_F8as_v6,0.674,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D128ls v6,Standard_D128ls_v6,12.339,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D128ls v6,Standard_D128ls_v6,6.451,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D128lds v6 Spot,Standard_D128lds_v6,1.984895,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D128lds v6 Spot,Standard_D128lds_v6,1.141734,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4 v3,Standard_D4_v3,0.246,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4 v3,Standard_D4_v3,1202.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4 v3,Standard_D4_v3,2470.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4a v4 Spot,Standard_D4a_v4,0.060144,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4a v4 Spot,Standard_D4a_v4,0.033795,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24ms v2 Spot,Standard_FX24ms_v2,0.79296,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24ms v2 Spot,Standard_FX24ms_v2,0.61632,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64as v6 Low Priority,Standard_D64as_v6,2.609,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64as v6 Low Priority,Standard_D64as_v6,0.716,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2alds v6,Standard_D2alds_v6,0.117,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2alds v6,Standard_D2alds_v6,607.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2alds v6,Standard_D2alds_v6,1172.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8s v3 Low Priority,Standard_D8s_v3,0.098,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ads v6 Spot,Standard_D64ads_v6,0.644257,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32lds v5 Spot,Standard_D32lds_v5,0.462822,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32lds v5 Spot,Standard_D32lds_v5,0.252032,,,1 Hour,USD
koreacentral,Compute,Cloud Services,F72s v2,,6.768,,,1 Hour,USD
koreacentral,Compute,Cloud Services,F72s v2,,3.456,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX48-24ms v2 Spot,Standard_FX48-24ms_v2,1.58592,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX48-24ms v2 Spot,Standard_FX48-24ms_v2,1.23264,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8lds v6 Spot,Standard_D8lds_v6,0.124011,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8lds v6 Spot,Standard_D8lds_v6,0.071314,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ads v6,Standard_D48ads_v6,3.374,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ads v6,Standard_D48ads_v6,17440.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ads v6,Standard_D48ads_v6,33698.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC4as T4 v3 Spot,Standard_NC4as_T4_v3,0.18763,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48als v6,Standard_D48als_v6,2.376,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48als v6,Standard_D48als_v6,12280.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48als v6,Standard_D48als_v6,23728.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8ls v6 Spot,Standard_D8ls_v6,0.110407,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8ls v6 Spot,Standard_D8ls_v6,0.05771,,,1 Hour,USD
koreacentral,Compute,Cloud Services,F4s v2 Low Priority,,0.141,,,1 Hour,USD
koreacentral,Compute,Cloud Services,F4s v2 Low Priority,,0.034,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F64ams v6,Standard_F64ams_v6,10.003,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F64ams v6,Standard_F64ams_v6,7.059,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,DC32asv6 Low Priority,Standard_DC32as_v6,1.304,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,DC32asv6 Low Priority,Standard_DC32as_v6,0.358,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX64-32ms v2,Standard_FX64-32ms_v2,10.272,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX64-32ms v2,Standard_FX64-32ms_v2,51292.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX64-32ms v2,Standard_FX64-32ms_v2,72889.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D128lds v6 Spot,Standard_D128lds_v6,1.141734,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC4as T4 v3 Low Priority,Standard_NC4as_T4_v3,0.332,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC4as T4 v3 Low Priority,Standard_NC4as_T4_v3,0.129,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F64s v2 Low Priority,Standard_F64s_v2,2.265,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F64s v2 Low Priority,Standard_F64s_v2,0.544,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV4as v4 Spot,Standard_NV4as_v4,0.076846,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV4as v4 Spot,Standard_NV4as_v4,0.04851,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D96als v6,Standard_D96als_v6,9.168,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D96als v6,Standard_D96als_v6,4.752,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8ls v5 Spot,Standard_D8ls_v5,0.107686,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8ls v5 Spot,Standard_D8ls_v5,0.054989,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV8as v4 Low Priority,Standard_NV8as_v4,0.126,,,1 Hour,USD
koreacentral,Compute,Cloud Services,D64 v3,Standard_D64_v3,6.88,,,1 Hour,USD
koreacentral,Compute,Cloud Services,D64 v3,Standard_D64_v3,3.936,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8as v6 Low Priority,Standard_D8as_v6,0.0894,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ads v6,Standard_D64ads_v6,4.499,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ads v6,Standard_D64ads_v6,23254.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ads v6,Standard_D64ads_v6,44931.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16 v3 Low Priority,Standard_D16_v3,0.197,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HC44-16rs Spot,Standard_HC44-16rs,0.658658,,,1 Hour,USD
koreacentral,Compute,Azure Container Apps,Standard,,2.4e-05,,,1 Second,USD
koreacentral,Compute,Virtual Machines,D16a v4 Spot,Standard_D16a_v4,0.135181,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX2ms v2,Standard_FX2ms_v2,0.321,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX2ms v2,Standard_FX2ms_v2,1603.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX2ms v2,Standard_FX2ms_v2,2278.0,,3 Years,1 Hour,USD
koreacentral,Compute,Azure App Service,I1 v2,App_Service_I1_v2_linux,0.412,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I1 v2,App_Service_I1_v2_linux,2348.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,I1 v2,App_Service_I1_v2_linux,4872.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48alds v6 Spot,Standard_D48alds_v6,0.403538,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX4-2ms v2 Spot,Standard_FX4-2ms_v2,0.13216,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX4-2ms v2 Spot,Standard_FX4-2ms_v2,0.10272,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F64s v2 Low Priority,Standard_F64s_v2,0.544,,,1 Hour,USD
koreacentral,Compute,Cloud Services,D32 v3,Standard_D32_v3,3.44,,,1 Hour,USD
koreacentral,Compute,Cloud Services,D32 v3,Standard_D32_v3,1.968,,,1 Hour,USD
koreacentral,Compute,Specialized Compute,AV48 Trial,AV48 Trial,0.0,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32-8s v3 Spot,Standard_D32-8s_v3,0.492608,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32-8s v3 Spot,Standard_D32-8s_v3,0.281818,,,1 Hour,USD
koreacentral,Compute,Cloud Services,A4 v2 Low Priority,Standard_A4_v2,0.142,,,1 Hour,USD
koreacentral,Compute,Cloud Services,A4 v2 Low Priority,Standard_A4_v2,0.043,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2lds v6 Spot,Standard_D2lds_v6,0.0179,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,Dasv4 Type1,Dasv4_Type1,6.23,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,Dasv4 Type1,Dasv4_Type1,31733.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,Dasv4 Type1,Dasv4_Type1,61565.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC12s v3 Spot,Standard_NC12s_v3,1.304072,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HC44-16rs Low Priority,Standard_HC44-16rs,0.855,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16a v4 Low Priority,Standard_D16a_v4,0.189,,,1 Hour,USD
koreacentral,Compute,Cloud Services,E20 v3 Low Priority,Standard_E20_v3,1.01,,,1 Hour,USD
koreacentral,Compute,Cloud Services,E20 v3 Low Priority,Standard_E20_v3,0.32,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX8ms v2,Standard_FX8ms_v2,1.284,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX8ms v2,Standard_FX8ms_v2,6412.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX8ms v2,Standard_FX8ms_v2,9111.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48a v4 Spot,Standard_D48a_v4,0.405542,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX8-4ms_v2,Standard_FX8-4ms_v2,1.652,,,1 Hour,USD
